asvid,DH10,DH11,DH12,DH13,DH14,DH15,DH16,DH2,DH3,DH6,DH8,DH9,taxonomy
d3b99ec4067ae2932db0fa935b8228ba,0,0,0,0,0,0,0,0,47,0,0,0,d__Eukaryota; k__Alveolata; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Phyllopharyngea; g__Acineta; s__Acineta_tuberosa
e73bd2d710c6b5bba454aa5532a49ed8,0,0,0,0,0,0,0,0,3,0,0,0,d__Eukaryota; k__Chloroplastida; p__Chlorophyta
9ece0a42a1ca86bd3104899900c42592,0,0,0,0,3,0,0,0,0,0,0,0,d__Eukaryota; k__Stramenopiles; p__Labyrinthulomycetes; c__Labyrinthulomycetes; o__Labyrinthulomycetes; f__Thraustochytriaceae; g__uncultured; s__uncultured_labyrinthulid
ae8580938893044541e36c4d4911a8c7,1,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Phyllopharyngea; g__Acineta; s__uncultured_eukaryote
fecbd357edde4b4ba2cacbb216c094cf,0,0,0,0,0,0,0,0,0,0,4,0,d__Eukaryota; k__Stramenopiles; p__Diatomea; c__Coscinodiscophytina; o__Fragilariales; f__Fragilariales; g__Licmophora; s__uncultured_marine
e4d04af8f9862d765a498e1652989c0c,0,0,0,0,0,0,2,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae; o__Gonyaulacales; f__Gonyaulacales; g__Pyrophacus; s__Pyrophacus_steinii
c21faf9908064859795d79cf404c3052,0,0,0,2,0,3,3,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae
106f8234060ed2403e22bc46cc86cbf5,0,0,0,0,3,0,0,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_I; g__Syndiniales_Group_I; s__uncultured_marine
bd1c884481863f07fa04c7cab99c8421,0,0,0,0,0,0,0,0,0,0,1,0,d__Eukaryota; k__Chloroplastida; p__Chlorophyta; c__Chlorophyceae; o__Chlamydomonadales; f__Chlamydomonadales; g__Chlamydomonas; s__Chlamydomonas_raudensis
cdf21aaf60585a6344ded34da1a27486,0,116,0,0,0,0,0,0,0,11,0,17,d__Eukaryota; k__Alveolata; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Phyllopharyngea; g__Suctoria; s__Pyropia_sp.
88a04a21d7adfc862d8f0875ed9b57e5,0,0,0,0,0,0,0,7,0,0,0,0,d__Eukaryota; k__Stramenopiles; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae; g__Amphora
